experiment,model,model_type,language,timestamp,index,ground_truth,prediction,correct,word_count,error
1,gemma,local,arabic,20260331_094542,3337,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3338,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3339,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3340,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3341,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3342,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3343,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3344,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3345,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3346,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3347,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3348,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3349,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3350,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3351,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3352,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3353,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3354,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3355,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3356,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3357,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3358,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3359,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3360,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3361,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3362,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3363,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3364,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3365,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3366,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3367,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3368,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3369,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3370,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3371,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3372,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3373,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3374,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3375,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3376,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3377,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3378,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3379,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3380,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3381,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3382,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3383,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3384,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3385,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3386,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3387,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3388,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3389,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3390,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3391,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3392,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3393,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3394,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3395,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3396,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3397,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3398,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3399,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3400,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3401,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3402,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3403,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3404,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3405,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3406,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3407,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3408,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3409,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3410,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3411,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3412,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3413,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3414,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3415,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3416,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3417,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3418,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3419,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3420,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3421,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3422,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3423,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3424,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3425,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3426,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3427,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3428,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3429,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3430,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3431,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3432,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3433,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3434,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3435,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3436,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3437,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3438,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3439,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3440,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3441,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3442,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3443,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3444,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3445,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3446,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3447,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3448,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3449,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3450,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3451,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3452,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3453,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3454,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3455,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3456,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3457,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3458,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3459,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3460,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3461,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3462,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3463,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3464,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3465,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3466,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3467,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3468,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3469,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3470,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3471,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3472,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3473,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3474,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3475,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3476,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3477,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3478,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3479,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3480,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3481,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3482,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3483,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3484,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3485,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3486,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3487,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3488,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3489,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3490,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3491,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3492,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3493,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3494,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3495,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3496,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3497,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3498,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3499,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3500,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3501,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3502,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3503,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3504,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3505,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3506,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3507,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3508,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3509,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3510,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3511,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3512,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3513,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3514,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3515,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3516,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3517,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3518,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3519,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3520,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3521,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3522,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3523,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3524,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3525,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3526,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3527,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3528,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3529,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3530,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3531,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3532,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3533,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3534,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3535,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3536,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3537,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3538,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3539,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3540,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3541,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3542,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3543,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3544,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3545,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3546,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3547,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3548,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3549,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3550,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3551,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3552,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3553,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3554,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3555,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3556,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3557,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3558,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3559,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3560,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3561,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3562,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3563,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3564,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3565,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3566,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3567,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3568,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3569,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3570,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3571,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3572,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3573,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3574,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3575,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3576,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3577,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3578,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3579,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3580,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3581,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3582,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3583,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3584,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3585,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3586,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3587,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3588,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3589,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3590,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3591,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3592,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3593,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3594,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3595,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3596,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3597,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3598,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3599,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3600,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3601,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3602,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3603,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3604,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3605,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3606,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3607,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3608,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3609,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3610,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3611,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3612,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3613,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3614,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3615,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3616,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3617,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3618,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3619,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3620,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3621,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3622,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3623,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3624,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3625,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3626,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3627,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3628,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3629,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3630,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3631,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3632,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3633,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3634,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3635,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3636,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3637,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3638,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3639,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3640,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3641,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3642,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3643,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3644,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3645,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3646,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3647,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3648,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3649,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3650,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3651,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3652,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3653,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3654,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3655,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3656,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3657,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3658,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3659,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3660,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3661,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3662,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3663,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3664,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3665,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3666,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3667,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3668,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3669,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3670,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3671,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3672,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3673,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3674,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3675,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3676,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3677,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3678,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3679,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3680,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3681,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3682,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3683,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3684,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3685,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3686,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3687,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3688,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3689,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3690,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3691,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3692,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3693,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3694,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3695,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3696,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3697,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3698,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3699,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3700,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3701,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3702,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3703,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3704,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3705,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3706,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3707,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3708,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3709,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3710,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3711,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3712,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3713,not depressed,depressed,False,0,
1,gemma,local,arabic,20260331_094542,3714,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3715,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3716,depressed,not depressed,False,0,
1,gemma,local,arabic,20260331_094542,3717,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3718,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3719,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3720,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3721,not depressed,not depressed,True,0,
1,gemma,local,arabic,20260331_094542,3722,depressed,depressed,True,0,
1,gemma,local,arabic,20260331_094542,3723,not depressed,not depressed,True,0,
